order_id,order_date,customer_segment,region,product_category,customer_age,quantity,unit_price,discount_pct,revenue,rating,delivery_days,shipping_cost
101586,2024-09-21 08:00:00,Consumer,South,Office Supplies,50.0,4.0,$10.88,0.163,,5.0,2.0,6.32
101514,2024-09-09 08:00:00,Home Office,Central,Electronics,24.0,2.0,$216.24,0.093,4260.262269913023,,5.0,
100687,2024-04-24 12:00:00,Home Office,West,Furniture,35.0,3.0,$576.63,0.119,1524.03,4.2,6.0,
100335,2024-02-25 20:00:00,Corporate,West,Electronics,64.0,3.0,$175.00,0.211,414.22,5.0,7.0,5.46
100642,2024-04-17 00:00:00,Consumer,East,Furniture,31.0,2.0,$524.69,0.219,819.57,3.4,,18.68
100314,2024-02-22 08:00:00,Consumer,South,Electronics,47.0,3.0,$349.71,0.091,953.66,4.2,3.0,12.25
100782,2024-05-10 08:00:00,Consumer,East,Clothing,,3.0,$44.57,0.085,122.34,4.2,2.0,8.96
101594,2024-09-22 16:00:00,Corporate,North,Office Supplies,19.0,5.0,$14.65,0.588,30.18,4.0,3.0,10.28
101944,2024-11-20 00:00:00,Corporate,North,Electronics,,4.0,$372.93,0.118,1315.7,3.5,1.0,7.56
101939,2024-11-19 04:00:00,Consumer,North,Office Supplies,18.0,3.0,$22.86,0.176,56.51,3.1,1.0,6.42
101530,2024-09-12 00:00:00,Consumer,North,Furniture,31.0,5.0,$914.11,0.149,3889.54,3.3,3.0,26.82
101274,2024-07-31 08:00:00,Consumer,West,Furniture,43.0,5.0,$311.56,0.374,975.18,5.0,4.0,25.05
101954,2024-11-21 16:00:00,Home Office,North,Furniture,38.0,5.0,$432.71,0.122,1899.6,3.7,2.0,
100092,2024-01-16 08:00:00,Consumer,East,Office Supplies,72.0,5.0,$8.78,0.091,39.91,5.0,5.0,8.78
100834,2024-05-19 00:00:00,Corporate,West,Furniture,30.0,2.0,$558.21,0.082,1024.87,4.1,7.0,28.97
100592,2024-04-08 16:00:00,Consumer,East,Office Supplies,49.0,2.0,$8.98,0.096,16.24,3.9,4.0,11.92
101990,2024-11-27 16:00:00,Consumer,Central,Electronics,37.0,1.0,$110.42,0.388,67.58,3.6,2.0,3.72
101450,2024-08-29 16:00:00,Corporate,West,Electronics,29.0,1.0,$185.07,0.374,115.85,4.4,6.0,9.66
100394,2024-03-06 16:00:00,Consumer,East,Furniture,24.0,4.0,$327.96,0.098,1183.28,4.6,6.0,29.05
101749,2024-10-18 12:00:00,Consumer,North,Clothing,,2.0,$16.70,0.081,30.69,5.0,1.0,8.06
101069,2024-06-27 04:00:00,Consumer,East,Office Supplies,65.0,3.0,$8.70,0.172,21.61,4.5,5.0,9.9
100575,2024-04-05 20:00:00,Consumer,East,Electronics,18.0,5.0,$97.41,0.035,470.0,3.4,4.0,
100573,2024-04-05 12:00:00,Corporate,West,Furniture,71.0,3.0,$376.24,0.241,856.7,4.0,5.0,22.37
101868,2024-11-07 08:00:00,Consumer,East,Electronics,46.0,4.0,$313.05,0.044,1197.1,3.6,5.0,9.43
101302,2024-08-05 00:00:00,Corporate,South,Office Supplies,74.0,3.0,$12.33,0.155,200.21522917531743,4.3,6.0,12.2
100735,2024-05-02 12:00:00,Corporate,East,Office Supplies,36.0,2.0,$11.54,0.137,19.92,4.2,6.0,10.94
101808,2024-10-28 08:00:00,Consumer,Central,Electronics,40.0,1.0,$249.03,0.201,198.97,3.5,4.0,7.47
100279,2024-02-16 12:00:00,Home Office,East,Office Supplies,61.0,3.0,$22.66,0.127,59.35,3.5,,7.0
100337,2024-02-26 04:00:00,Corporate,South,Electronics,39.0,2.0,$222.59,0.151,377.96,5.0,3.0,10.04
100227,2024-02-07 20:00:00,Corporate,North,Electronics,35.0,5.0,$361.12,0.225,1399.34,3.0,1.0,
100008,2024-01-02 08:00:00,Consumer,North,Electronics,52.0,3.0,$221.75,0.058,626.67,4.1,2.0,
101109,2024-07-03 20:00:00,Consumer,Central,Office Supplies,19.0,1.0,$13.37,0.213,10.52,3.6,5.0,16.77
101750,2024-10-18 16:00:00,Corporate,North,Electronics,,3.0,$223.87,0.1,604.45,5.0,1.0,
101587,2024-09-21 12:00:00,Corporate,East,Electronics,55.0,3.0,$315.47,0.087,864.07,4.8,4.0,9.17
100068,2024-01-12 08:00:00,Consumer,South,Clothing,21.0,5.0,$28.19,0.085,128.97,,,14.5
101852,2024-11-04 16:00:00,Consumer,South,Electronics,37.0,2.0,$248.47,0.253,371.21,4.2,2.0,6.38
101120,2024-07-05 16:00:00,Corporate,North,Office Supplies,61.0,1.0,$18.42,0.405,10.96,,2.0,
101365,2024-08-15 12:00:00,Consumer,South,Clothing,57.0,3.0,$61.29,0.224,142.68,3.0,2.0,3.19
101145,2024-07-09 20:00:00,Consumer,East,Office Supplies,45.0,4.0,$15.54,0.306,,5.0,5.0,6.75
101180,2024-07-15 16:00:00,Corporate,Central,Office Supplies,46.0,4.0,$11.63,0.098,41.96,5.0,5.0,1.0
101753,2024-10-19 04:00:00,Corporate,West,Office Supplies,73.0,1.0,$6.67,0.18,5.47,4.1,5.0,
101621,2024-09-27 04:00:00,Consumer,South,Furniture,19.0,1.0,$163.81,0.163,137.11,3.5,4.0,17.46
100024,2024-01-05 00:00:00,Corporate,East,Office Supplies,62.0,5.0,$50.83,0.178,208.91,3.9,4.0,12.27
100633,2024-04-15 12:00:00,Consumer,East,Electronics,61.0,3.0,$266.83,0.021,783.68,4.1,6.0,19.67
100470,2024-03-19 08:00:00,Consumer,East,Clothing,65.0,1.0,$39.33,0.15,33.43,5.0,4.0,8.81
100557,2024-04-02 20:00:00,Consumer,South,Office Supplies,58.0,4.0,$32.79,0.234,100.47,3.4,3.0,7.42
100293,2024-02-18 20:00:00,Consumer,South,Office Supplies,72.0,4.0,$25.14,0.193,81.15,3.8,6.0,
100772,2024-05-08 16:00:00,Corporate,Central,Electronics,73.0,3.0,$365.97,0.095,993.61,4.8,6.0,8.15
101831,2024-11-01 04:00:00,Home Office,East,Electronics,50.0,5.0,$312.05,0.256,1160.83,3.7,,
101262,2024-07-29 08:00:00,Consumer,North,Electronics,68.0,4.0,$176.32,0.223,548.0,4.9,,
101923,2024-11-16 12:00:00,Consumer,Central,Furniture,26.0,1.0,$124.69,0.366,79.05,5.0,2.0,
101188,2024-07-17 00:00:00,Consumer,North,Clothing,27.0,5.0,$84.92,0.151,360.49,2.7,3.0,6.03
101022,2024-06-19 08:00:00,Home Office,East,Clothing,58.0,1.0,$62.27,0.328,41.85,3.5,7.0,2.54
100120,2024-01-21 00:00:00,Corporate,South,Clothing,38.0,4.0,$68.33,0.106,244.35,3.7,25.0,8.12
100905,2024-05-30 20:00:00,Corporate,East,Office Supplies,34.0,3.0,$10.66,0.331,21.39,4.9,4.0,9.24
101306,2024-08-05 16:00:00,Corporate,North,Clothing,29.0,3.0,$26.52,0.029,77.25,5.0,2.0,8.96
101388,2024-08-19 08:00:00,Home Office,South,Furniture,46.0,2.0,$425.62,0.044,813.79,3.5,5.0,
101334,2024-08-10 08:00:00,Home Office,South,Furniture,23.0,5.0,$812.79,0.257,3019.51,3.4,,26.35
100510,2024-03-26 00:00:00,Consumer,East,Office Supplies,,3.0,$10.25,0.045,29.37,4.1,3.0,
100179,2024-01-30 20:00:00,Corporate,Central,Clothing,34.0,4.0,$18.61,0.091,67.67,2.9,3.0,13.4
101093,2024-07-01 04:00:00,Consumer,Central,Furniture,51.0,1.0,$336.28,0.106,300.63,5.0,3.0,
101955,2024-11-21 20:00:00,Home Office,East,Office Supplies,31.0,1.0,$19.64,0.274,14.26,5.0,4.0,
101559,2024-09-16 20:00:00,Home Office,East,Electronics,24.0,4.0,$243.50,0.055,920.43,5.0,4.0,11.03
101183,2024-07-16 04:00:00,Consumer,North,Office Supplies,37.0,4.0,$22.49,0.192,72.69,4.8,,8.45
100815,2024-05-15 20:00:00,Home Office,East,Electronics,19.0,2.0,$105.73,0.169,175.72,2.8,5.0,10.38
101970,2024-11-24 08:00:00,Consumer,Central,Furniture,41.0,5.0,$642.82,0.29,2282.01,2.3,3.0,28.59
100863,2024-05-23 20:00:00,Corporate,North,Office Supplies,51.0,3.0,$20.62,0.321,42.0,3.5,3.0,
101082,2024-06-29 08:00:00,Home Office,East,Furniture,19.0,1.0,$84.26,0.049,80.13,3.1,5.0,22.48
101208,2024-07-20 08:00:00,Consumer,North,Electronics,46.0,5.0,$89.90,0.147,383.42,4.4,3.0,6.77
101824,2024-10-31 00:00:00,Corporate,West,Furniture,39.0,3.0,$763.04,0.299,1604.67,5.0,5.0,28.44
101289,2024-08-02 20:00:00,Corporate,South,Office Supplies,66.0,4.0,$24.25,0.174,80.12,4.9,7.0,9.72
101774,2024-10-22 16:00:00,Corporate,West,Electronics,29.0,4.0,$346.54,0.293,,3.5,5.0,1.9
101806,2024-10-28 00:00:00,Consumer,West,Office Supplies,45.0,5.0,$32.03,0.432,90.97,5.0,5.0,2.38
100380,2024-03-04 08:00:00,Corporate,West,Office Supplies,25.0,1.0,$27.41,0.045,26.18,4.9,8.0,9.85
100604,2024-04-10 16:00:00,Home Office,North,Office Supplies,50.0,5.0,$37.85,0.03,183.57,4.4,3.0,
101670,2024-10-05 08:00:00,Consumer,South,Office Supplies,73.0,5.0,$54.33,0.136,234.71,1.9,2.0,5.17
101770,2024-10-22 00:00:00,Corporate,Central,Office Supplies,55.0,4.0,$24.23,0.293,68.52,3.1,3.0,10.27
100550,2024-04-01 16:00:00,Consumer,East,Electronics,52.0,2.0,$78.57,0.127,137.18,3.0,5.0,7.58
101171,2024-07-14 04:00:00,Corporate,West,Office Supplies,67.0,2.0,$22.75,0.3,31.85,2.8,4.0,13.53
100251,2024-02-11 20:00:00,Home Office,West,Electronics,52.0,2.0,$133.20,0.263,196.34,5.0,3.0,5.11
101917,2024-11-15 12:00:00,Corporate,East,Office Supplies,52.0,2.0,$11.71,0.282,16.82,3.7,5.0,
101499,2024-09-06 20:00:00,Corporate,West,Electronics,31.0,4.0,$195.06,0.138,672.57,4.9,8.0,3.8
100212,2024-02-05 08:00:00,Consumer,West,Furniture,73.0,2.0,$166.97,0.187,271.49,5.0,5.0,24.62
101464,2024-09-01 00:00:00,Corporate,West,Electronics,55.0,4.0,$520.51,0.208,1648.98,3.7,4.0,6.59
101733,2024-10-15 20:00:00,Consumer,East,Clothing,60.0,3.0,$78.41,0.098,212.18,4.0,5.0,16.51
101894,2024-11-11 16:00:00,Consumer,Central,Electronics,72.0,5.0,$774.99,0.034,3743.2,4.7,3.0,2.76
100330,2024-02-25 00:00:00,Corporate,East,Electronics,44.0,5.0,$252.63,0.208,1000.41,4.8,5.0,10.89
100432,2024-03-13 00:00:00,Corporate,East,Office Supplies,42.0,4.0,$10.15,0.24,30.86,5.0,3.0,
100276,2024-02-16 00:00:00,Consumer,East,Furniture,53.0,5.0,$599.61,0.132,2602.31,5.0,6.0,19.75
101807,2024-10-28 04:00:00,Consumer,East,Office Supplies,64.0,2.0,$12.57,0.222,19.56,5.0,6.0,
101335,2024-08-10 12:00:00,Home Office,South,Office Supplies,,3.0,$9.53,0.167,23.82,4.8,3.0,3.12
101688,2024-10-08 08:00:00,Corporate,East,Office Supplies,29.0,2.0,$6.32,0.052,11.98,4.4,4.0,9.95
100291,2024-02-18 12:00:00,Consumer,West,Electronics,59.0,4.0,$180.47,0.305,501.71,,8.0,6.75
100901,2024-05-30 04:00:00,Consumer,Central,Electronics,24.0,2.0,$314.38,0.18,515.58,,4.0,3.14
100448,2024-03-15 16:00:00,Consumer,East,Office Supplies,68.0,3.0,$13.01,0.403,23.3,,5.0,7.49
100108,2024-01-19 00:00:00,Consumer,South,Clothing,62.0,2.0,$35.37,0.103,63.45,4.0,2.0,2.34
101700,2024-10-10 08:00:00,Home Office,Central,Office Supplies,57.0,2.0,$70.24,0.25,105.36,5.0,3.0,6.15
101548,2024-09-15 00:00:00,Consumer,North,Office Supplies,43.0,1.0,$29.85,0.083,27.37,3.5,3.0,9.06
101766,2024-10-21 08:00:00,Home Office,East,Furniture,43.0,1.0,$304.11,0.135,263.06,4.2,5.0,23.58
100303,2024-02-20 12:00:00,Consumer,East,Furniture,57.0,4.0,$343.54,0.102,1234.0,3.9,5.0,26.07
101511,2024-09-08 20:00:00,Consumer,West,Office Supplies,55.0,1.0,$7.66,0.248,5.76,,5.0,12.67
101158,2024-07-12 00:00:00,Consumer,Central,Furniture,26.0,1.0,$368.49,0.188,299.21,4.1,3.0,21.29
101901,2024-11-12 20:00:00,Consumer,West,Electronics,26.0,3.0,$262.12,0.124,688.85,5.0,5.0,7.52
100940,2024-06-05 16:00:00,Consumer,Central,Clothing,54.0,4.0,$20.33,0.114,72.05,3.5,5.0,10.44
100067,2024-01-12 04:00:00,Consumer,Central,Office Supplies,19.0,1.0,$17.11,0.132,14.85,4.1,3.0,
100019,2024-01-04 04:00:00,Corporate,South,Office Supplies,71.0,5.0,$15.27,0.234,58.48,5.0,3.0,7.15
100324,2024-02-24 00:00:00,Corporate,South,Electronics,74.0,5.0,$307.93,0.359,986.92,3.8,5.0,10.11
101284,2024-08-02 00:00:00,Home Office,North,Electronics,27.0,3.0,$329.51,0.061,928.23,4.8,3.0,3.68
101859,2024-11-05 20:00:00,Consumer,North,Electronics,27.0,5.0,$107.02,0.206,424.87,3.3,1.0,3.79
101433,2024-08-26 20:00:00,Consumer,South,Furniture,37.0,4.0,$144.63,0.265,425.21,2.4,,18.18
101424,2024-08-25 08:00:00,Consumer,North,Clothing,32.0,5.0,$41.06,0.124,179.84,3.4,1.0,
101473,2024-09-02 12:00:00,Consumer,South,Electronics,68.0,1.0,$405.55,0.286,289.56,,5.0,8.24
100054,2024-01-10 00:00:00,Corporate,South,Office Supplies,52.0,4.0,$15.85,0.068,59.09,4.9,6.0,8.96
100963,2024-06-09 12:00:00,Consumer,East,Electronics,67.0,3.0,$171.25,0.206,407.92,4.3,5.0,13.87
100931,2024-06-04 04:00:00,Consumer,North,Office Supplies,74.0,5.0,$13.36,0.597,26.92,4.5,2.0,9.76
101906,2024-11-13 16:00:00,Consumer,West,Office Supplies,59.0,5.0,$16.61,0.167,69.18,5.0,,14.63
100150,2024-01-26 00:00:00,Corporate,East,Electronics,47.0,1.0,$294.81,0.118,260.02,3.5,5.0,7.88
101690,2024-10-08 16:00:00,Corporate,North,Office Supplies,18.0,4.0,$18.03,0.077,66.57,4.9,18.0,3.3
101121,2024-07-05 20:00:00,Consumer,South,Furniture,49.0,3.0,$270.82,0.081,746.65,4.6,6.0,16.68
101699,2024-10-10 04:00:00,Corporate,South,Electronics,24.0,5.0,$213.66,0.177,879.21,4.3,5.0,7.55
101130,2024-07-07 08:00:00,Home Office,South,Electronics,65.0,5.0,$264.47,0.139,1138.54,4.5,3.0,
100743,2024-05-03 20:00:00,Consumer,West,Electronics,65.0,1.0,$52.66,0.1,47.39,2.9,6.0,7.0
101721,2024-10-13 20:00:00,Consumer,East,Electronics,48.0,2.0,$231.96,0.105,415.21,,6.0,6.31
100749,2024-05-04 20:00:00,Corporate,North,Electronics,41.0,2.0,$207.97,0.337,275.77,2.3,2.0,5.66
100755,2024-05-05 20:00:00,Consumer,West,Office Supplies,28.0,5.0,$25.98,0.342,85.47,4.4,5.0,13.21
101048,2024-06-23 16:00:00,Home Office,Central,Electronics,70.0,1.0,$325.50,0.252,243.47,3.9,6.0,5.85
100811,2024-05-15 04:00:00,Consumer,West,Office Supplies,34.0,4.0,$14.36,0.124,50.32,3.3,,
100661,2024-04-20 04:00:00,Home Office,South,Clothing,72.0,3.0,$40.09,0.087,109.81,4.8,2.0,9.85
101557,2024-09-16 12:00:00,Consumer,Central,Furniture,49.0,2.0,$302.44,0.17,502.05,,5.0,26.01
101858,2024-11-05 16:00:00,Consumer,West,Office Supplies,34.0,1.0,$20.45,0.174,16.89,4.5,5.0,
101106,2024-07-03 08:00:00,Consumer,South,Electronics,43.0,5.0,$147.36,0.226,570.28,4.7,4.0,6.75
100255,2024-02-12 12:00:00,Corporate,East,Electronics,49.0,1.0,$204.24,0.123,179.12,4.6,3.0,7.29
100934,2024-06-04 16:00:00,Corporate,West,Office Supplies,51.0,5.0,$10.66,0.345,34.91,5.0,5.0,
100869,2024-05-24 20:00:00,Consumer,North,Office Supplies,39.0,3.0,$12.88,0.264,28.44,4.7,1.0,4.33
101875,2024-11-08 12:00:00,Corporate,South,Furniture,72.0,3.0,$341.73,0.187,833.48,3.3,,
100892,2024-05-28 16:00:00,Consumer,East,Furniture,69.0,2.0,$157.76,0.085,288.7,3.3,5.0,24.02
100873,2024-05-25 12:00:00,Consumer,South,Office Supplies,,3.0,$13.59,0.109,36.33,3.4,4.0,9.14
100613,2024-04-12 04:00:00,Home Office,West,Furniture,36.0,4.0,$211.68,0.379,525.81,3.8,5.0,25.57
101403,2024-08-21 20:00:00,Consumer,Central,Electronics,70.0,4.0,$282.13,0.094,1022.44,5.0,3.0,8.22
101100,2024-07-02 08:00:00,Consumer,Central,Office Supplies,18.0,2.0,$11.72,0.21,18.52,3.2,4.0,
100388,2024-03-05 16:00:00,Consumer,West,Office Supplies,69.0,4.0,$7.98,0.038,30.71,4.0,6.0,4.35
100936,2024-06-05 00:00:00,Home Office,South,Furniture,23.0,4.0,$442.51,0.278,1277.97,4.3,3.0,20.94
100406,2024-03-08 16:00:00,Consumer,East,Clothing,32.0,3.0,$31.00,0.176,76.63,3.5,5.0,5.77
101315,2024-08-07 04:00:00,Corporate,North,Furniture,74.0,5.0,$442.01,0.195,1779.09,5.0,3.0,21.64
100794,2024-05-12 08:00:00,Consumer,West,Furniture,26.0,3.0,$293.63,0.096,796.32,4.4,5.0,24.96
100715,2024-04-29 04:00:00,Consumer,South,Electronics,28.0,5.0,$176.30,0.15,,4.7,3.0,4.25
101134,2024-07-08 00:00:00,Home Office,West,Clothing,,4.0,$19.27,0.043,73.77,5.0,6.0,
101648,2024-10-01 16:00:00,Home Office,South,Furniture,65.0,4.0,N/A,0.132,480.8,,3.0,25.98
101023,2024-06-19 12:00:00,Consumer,East,Office Supplies,31.0,1.0,$25.45,0.15,21.63,3.3,4.0,7.37
101055,2024-06-24 20:00:00,Corporate,East,Electronics,64.0,1.0,$227.50,0.349,148.1,4.9,7.0,12.81
101778,2024-10-23 08:00:00,Consumer,West,Office Supplies,34.0,3.0,$9.81,0.144,,5.0,7.0,13.39
100246,2024-02-11 00:00:00,Corporate,South,Clothing,45.0,1.0,$46.22,0.246,,3.5,4.0,12.63
100145,2024-01-25 04:00:00,Consumer,Central,Electronics,44.0,1.0,$115.69,0.067,107.94,3.4,4.0,2.1
101891,2024-11-11 04:00:00,Corporate,West,Office Supplies,46.0,4.0,$38.95,0.328,104.7,5.0,5.0,
101152,2024-07-11 00:00:00,Consumer,South,Furniture,45.0,1.0,$444.95,0.484,229.59,4.9,2.0,27.08
101863,2024-11-06 12:00:00,Consumer,South,Office Supplies,58.0,4.0,$10.69,0.315,29.29,4.6,4.0,
100622,2024-04-13 16:00:00,Home Office,South,Office Supplies,46.0,2.0,$18.08,0.269,26.43,3.6,6.0,6.51
101996,2024-11-28 16:00:00,Consumer,North,Office Supplies,27.0,5.0,$17.03,0.388,52.11,3.0,4.0,10.04
100460,2024-03-17 16:00:00,Corporate,West,Furniture,48.0,3.0,$793.03,0.067,2219.69,3.6,4.0,21.66
100486,2024-03-22 00:00:00,Consumer,West,Office Supplies,44.0,1.0,$19.84,0.413,11.65,4.5,5.0,10.58
101928,2024-11-17 08:00:00,Consumer,North,Clothing,,4.0,$34.56,0.132,119.99,,3.0,10.49
100090,2024-01-16 00:00:00,Consumer,South,Electronics,60.0,3.0,$174.90,0.087,479.05,5.0,7.0,2.71
101229,2024-07-23 20:00:00,Consumer,East,Electronics,34.0,5.0,$155.37,0.363,494.85,4.4,3.0,
100492,2024-03-23 00:00:00,Corporate,North,Clothing,71.0,2.0,$38.63,0.365,49.06,4.0,1.0,6.49
100170,2024-01-29 08:00:00,Consumer,South,Clothing,30.0,4.0,$25.34,0.375,63.35,5.0,20.0,2.95
101645,2024-10-01 04:00:00,Consumer,West,Electronics,39.0,3.0,$259.16,0.201,621.21,4.4,5.0,11.22
100056,2024-01-10 08:00:00,Consumer,Central,Electronics,71.0,3.0,$178.67,0.084,490.99,5.0,4.0,8.15
100404,2024-03-08 08:00:00,Home Office,West,Furniture,72.0,2.0,$609.93,0.225,945.39,4.3,7.0,
101265,2024-07-29 20:00:00,Corporate,South,Electronics,37.0,5.0,$321.77,0.104,1441.53,5.0,3.0,3.32
100599,2024-04-09 20:00:00,Corporate,Central,Furniture,25.0,5.0,$445.80,0.205,1772.06,2.3,2.0,
101015,2024-06-18 04:00:00,Consumer,West,Electronics,29.0,1.0,$198.11,0.057,186.82,5.0,5.0,11.65
101370,2024-08-16 08:00:00,Consumer,Central,Electronics,73.0,2.0,$108.03,0.175,178.25,3.7,3.0,5.55
100097,2024-01-17 04:00:00,Consumer,East,Office Supplies,73.0,2.0,$17.70,0.34,23.36,3.8,4.0,
100826,2024-05-17 16:00:00,Corporate,East,Electronics,,3.0,$212.17,0.18,521.94,3.6,8.0,3.79
101140,2024-07-09 00:00:00,Consumer,South,Office Supplies,49.0,2.0,$25.39,0.428,29.05,5.0,3.0,
101225,2024-07-23 04:00:00,Home Office,West,Furniture,25.0,3.0,$382.70,0.089,10355.554164013958,4.5,5.0,
101904,2024-11-13 08:00:00,Corporate,South,Furniture,37.0,2.0,$335.74,0.113,595.6,4.3,3.0,
100479,2024-03-20 20:00:00,Consumer,Central,Clothing,29.0,3.0,$53.78,0.046,153.92,3.0,5.0,7.17
100323,2024-02-23 20:00:00,Consumer,North,Electronics,,3.0,$172.29,0.046,493.09,3.7,4.0,6.76
101217,2024-07-21 20:00:00,Corporate,North,Electronics,28.0,1.0,$165.09,0.04,158.49,3.5,3.0,10.9
101467,2024-09-01 12:00:00,Consumer,South,Electronics,26.0,4.0,$307.12,0.057,1158.46,3.3,3.0,10.48
101824,2024-10-31 00:00:00,Corporate,West,Furniture,39.0,3.0,$763.04,0.299,1604.67,5.0,5.0,28.44
101478,2024-09-03 08:00:00,Consumer,Central,Office Supplies,49.0,2.0,$23.95,0.271,34.92,3.6,2.0,
101552,2024-09-15 16:00:00,Consumer,South,Furniture,43.0,5.0,$979.24,0.018,4808.07,3.5,5.0,21.26
101813,2024-10-29 04:00:00,Consumer,North,Office Supplies,56.0,4.0,$29.21,0.274,84.83,4.6,3.0,5.41
101574,2024-09-19 08:00:00,Consumer,South,Furniture,64.0,4.0,$643.20,0.2,2058.24,4.7,5.0,
100098,2024-01-17 08:00:00,Consumer,North,Office Supplies,19.0,3.0,$10.50,0.127,27.5,,2.0,14.16
100361,2024-03-01 04:00:00,Consumer,North,Office Supplies,20.0,1.0,$10.93,0.112,9.71,3.8,2.0,
100424,2024-03-11 16:00:00,Corporate,Central,Office Supplies,28.0,2.0,$13.87,0.14,23.86,5.0,2.0,5.93
100296,2024-02-19 08:00:00,Home Office,West,Furniture,57.0,4.0,$412.51,0.283,,4.1,2.0,18.2
100737,2024-05-02 20:00:00,Consumer,East,Electronics,51.0,3.0,$167.82,0.124,441.03,3.7,7.0,5.14
101913,2024-11-14 20:00:00,Consumer,South,Electronics,63.0,2.0,$279.03,0.064,522.34,3.8,5.0,11.87
100902,2024-05-30 08:00:00,Consumer,North,Electronics,42.0,1.0,$121.18,0.162,,4.9,1.0,
100601,2024-04-10 04:00:00,Corporate,West,Clothing,58.0,32.0,$41.06,0.166,68.49,5.0,6.0,
100999,2024-06-15 12:00:00,Consumer,North,Office Supplies,42.0,3.0,$26.07,0.105,70.0,5.0,2.0,10.63
101833,2024-11-01 12:00:00,Consumer,East,Office Supplies,59.0,2.0,$14.70,0.022,,5.0,5.0,
100395,2024-03-06 20:00:00,Consumer,Central,Furniture,55.0,1.0,$466.95,0.282,335.27,,5.0,25.18
100426,2024-03-12 00:00:00,Consumer,North,Electronics,30.0,4.0,$208.09,0.214,654.23,4.0,1.0,9.63
101829,2024-10-31 20:00:00,Consumer,East,Office Supplies,68.0,4.0,$9.67,0.066,36.13,3.4,7.0,
101583,2024-09-20 20:00:00,Consumer,West,Office Supplies,23.0,2.0,$27.79,0.148,47.35,3.8,7.0,8.65
101549,2024-09-15 04:00:00,Consumer,West,Furniture,29.0,3.0,$126.89,0.141,327.0,2.2,4.0,
101555,2024-09-16 04:00:00,Corporate,West,Clothing,39.0,3.0,$100.27,0.239,228.92,5.0,4.0,
101038,2024-06-22 00:00:00,Consumer,North,Clothing,47.0,2.0,$43.81,0.234,67.12,3.4,2.0,14.7
100252,2024-02-12 00:00:00,Consumer,South,Electronics,32.0,3.0,$264.73,0.199,636.15,3.9,3.0,
100238,2024-02-09 16:00:00,Consumer,South,Office Supplies,48.0,3.0,$22.91,0.106,61.44,4.4,4.0,8.38
101144,2024-07-09 16:00:00,Consumer,West,Furniture,42.0,5.0,$438.09,0.374,1371.22,5.0,7.0,16.87
100844,2024-05-20 16:00:00,Consumer,North,Furniture,24.0,4.0,$670.19,0.218,2096.35,3.8,6.0,24.43
101309,2024-08-06 04:00:00,Home Office,North,Electronics,36.0,3.0,$123.51,0.095,335.33,4.7,,
100845,2024-05-20 20:00:00,Home Office,East,Furniture,59.0,4.0,$601.12,0.318,1639.86,3.8,5.0,19.7
100554,2024-04-02 08:00:00,Consumer,South,Electronics,61.0,4.0,$142.23,0.189,461.39,4.5,3.0,8.98
101220,2024-07-22 08:00:00,Consumer,South,Electronics,42.0,3.0,$128.56,0.414,226.01,5.0,5.0,5.17
101369,2024-08-16 04:00:00,Consumer,East,Furniture,45.0,2.0,$372.00,0.042,712.75,,6.0,
100545,2024-03-31 20:00:00,Consumer,South,Electronics,55.0,3.0,$102.98,0.347,201.74,5.0,5.0,9.2
100250,2024-02-11 16:00:00,Corporate,East,Furniture,58.0,2.0,$282.96,0.061,531.4,4.7,,25.38
100739,2024-05-03 04:00:00,Consumer,East,Office Supplies,33.0,4.0,$12.58,0.113,44.63,4.3,3.0,5.88
100964,2024-06-09 16:00:00,Home Office,South,Electronics,34.0,5.0,$93.80,0.247,353.16,4.4,5.0,2.89
101669,2024-10-05 04:00:00,Home Office,East,Office Supplies,22.0,3.0,$30.94,0.457,50.4,4.2,5.0,5.14
100198,2024-02-03 00:00:00,Consumer,South,Electronics,45.0,2.0,$499.69,0.28,719.55,5.0,6.0,7.96
101436,2024-08-27 08:00:00,Consumer,South,Office Supplies,61.0,3.0,$19.33,0.183,47.38,,6.0,12.26
101509,2024-09-08 12:00:00,Corporate,South,Office Supplies,31.0,3.0,$34.19,0.201,81.95,4.1,3.0,12.42
101454,2024-08-30 08:00:00,Consumer,Central,Clothing,26.0,2.0,$40.00,0.037,77.04,,1.0,9.16
100897,2024-05-29 12:00:00,Consumer,North,Office Supplies,47.0,4.0,$15.08,0.197,48.44,,1.0,7.51
101799,2024-10-26 20:00:00,Corporate,South,Furniture,35.0,5.0,$248.16,0.069,1155.18,3.6,4.0,
101771,2024-10-22 04:00:00,Corporate,Central,Clothing,32.0,5.0,$48.85,0.118,215.43,4.6,5.0,8.43
101314,2024-08-07 00:00:00,Consumer,South,Furniture,40.0,4.0,$608.60,0.296,1713.82,4.8,6.0,20.23
100989,2024-06-13 20:00:00,Corporate,East,Electronics,58.0,5.0,$314.33,0.366,996.43,4.7,3.0,
101040,2024-06-22 08:00:00,Consumer,South,Electronics,43.0,1.0,$142.74,0.288,101.63,5.0,4.0,3.2
101182,2024-07-16 00:00:00,Consumer,East,Electronics,72.0,4.0,$87.07,0.319,237.18,4.9,5.0,3.27
100243,2024-02-10 12:00:00,Consumer,South,Office Supplies,18.0,2.0,$20.36,0.037,39.21,5.0,,9.84
